speaker,text,start,end,image_description,confidence,emotion,emocional_confidence,answer_gpt_l_q,video_id,whisper_model
SPEAKER_01," É humor.  Doze horas de cirurgia. A sétima cirurgia.  Uma facada, um atentado político contra um, então, naquele momento, candidato à presidência da República,  que depois, na presidência, passou por outras várias cirurgias.  Se era para ser humor, ele estreia um mau gosto.  Quem consegue achar graça nisso está apartado de qualquer mínimo de humanismo que se espera de um ser humano.  Mas se foi erro da redação, então está faltando.  Gente incompetente e séria no controle do grupo.  É o mínimo que eu posso imaginar.  Até porque o jornal reconheceu o erro.  Mas é bem pouco reconhecer o erro disso.  A nota podia ser bem maior. Podia ser bem melhor.  Se é que realmente entende que cometeu um erro e que o humor não é que passou o não dos limites,  é que simplesmente não se atende sequer à dor e ao sofrimento alheio.  De novo, se era para ser humor, não só é de extremo mau gosto, como esta pessoa que ri disso,  que acha engraçado publicar isso, está apartado do mínimo de humanismo, eu vou insistir no ponto,  o mínimo que se espera de um ser humano.  Depois se pergunta por que as pessoas estão evitando certos veículos de humor.  De imprensa até a tradicionais.  Acho que eles têm a resposta dentro da redação.",37.64,91.34,"A imagem parece ser uma captura de tela de um vídeo do TikTok, com um fundo azul e um mapa do mundo. Há um texto em português que diz ""GLOBO ZOMBA DE BOLSONARO E PEDE DESCULPAS"", sugerindo que o vídeo está relacionado a uma crítica ou discussão sobre o presidente brasileiro Jair Bolsonaro. O logotipo do TikTok está presente no canto inferior direito. O texto ""A SÉTIMA CIRURGIA É"" está em destaque em amarelo, mas o restante do texto é cortado e não é completamente visível. O contexto sugere que o vídeo pode estar envolvendo uma discussão sobre política ou saúde, possivelmente relacionada a uma cirurgia do presidente. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'triste', 'raiva']",158,large
SPEAKER_00," Que a vitória do Boulos é irreversível.  É irreversível.  Bom dia, meu Brasil. Bom dia, patriota.  Gente, eu queria deixar só um recadinho pra vocês aí sobre esse larapo, esse bandido do Lula.",0.0,10.84,"A imagem parece ser uma captura de tela de um vídeo do TikTok, com texto em português. O texto menciona ""Lula"" e ""Maduro"", sugerindo um contexto político. Há uma referência a ""vitória de bolos"", que pode ser uma metáfora ou um erro de tradução. O texto também menciona ""fraudadas"", indicando possíveis acusações de fraude. O contexto sugere que o vídeo pode estar relacionado a discussões políticas ou eleitorais, possivelmente em um debate ou evento público. O grau de confiança é 0.9.",0.9,raiva,baixa,"['raiva', 'triste']",16,large
SPEAKER_00," Que ele fala aí que a vitória do Boulos é irreversível.  Deixa eu deixar um recadinho pra esse bandido, esse ladrão de nove dedos, ex-condenado.  Ex-condenado não, né? Condenado é até hoje. Ex-presidiário.  Ele fala aí que a vitória do Boulos é irreversível.  Assim como a sua e a do Maduro, né, bandido?  A sua e a do Maduro foi irreversível, sabe por quê?  Seu bandido. Bandido.",11.28,41.1,"A imagem mostra uma pessoa usando um chapéu e uma camisa azul, com um fundo que parece ser uma pintura de um cavalo branco. Há um texto em português na imagem que diz: ""A vitória de bolos vai ser igual a vitória dele e do maduro, unas FRAUDADADAS"". O logotipo do TikTok está presente na imagem, indicando que o conteúdo provavelmente foi compartilhado nessa plataforma. O contexto sugere que pode ser um vídeo de discussão ou análise, possivelmente relacionado a eleições ou algum tipo de competição, com um tom crítico ou satírico. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'raiva']",16,large
SPEAKER_00," Eu tenho vergonha de falar que sou brasileiro, tô em outro país.  Eu tenho vergonha de falar que sou brasileiro, porque hoje o Brasil é governado por um bandido.  Por um vagabundo que saiu da cadeia.  E mais vergonhoso é você saber que nesse país tem polícia e não faz bosta nenhuma.  A sua, a vitória do Boulos é irreversível.  Assim como a sua foi irreversível e a do Maduro.  Que quem colocou você aí foi as urnas fraudada.  O sistema podre, maligno, maldito.  Brasil.  Eu tenho uma coisa pra dizer.  Sábado tá chegando, né?  É sábado as eleições?  Sábado ou domingo, coisa assim.  Estou em outro país, cara.  E se eu pudesse ir lá em São Paulo votar pra esse cara, eu ia.",41.18,85.64,"A imagem mostra uma pessoa usando um chapéu e uma camisa azul, com um fundo que parece ser uma pintura de um cavalo. Há uma legenda em português na imagem que diz: ""A vitória de bolos vai ser igual a a vitória dele e do maduro, unas FRAUDADAS"". O logotipo do TikTok está presente na imagem, indicando que o conteúdo provavelmente foi compartilhado nessa plataforma. O contexto sugere que pode ser um vídeo de humor ou críticas, possivelmente relacionado a políticos ou figuras públicas, dada a menção a ""maduro"". O grau de confiança é 0.95.",0.95,raiva,baixa,"['raiva', 'feliz', 'triste']",16,large
SPEAKER_00," Eu ia lá votar pra Marçal.  Só que sabe por que não adianta?  Porque eu estou em outro país.  Eu fui pra votar pro presidente Bolsonaro e não adiantou nada.  Sabe por quê?  O meu voto foi roubado.  O meu voto foi roubado.  Eu espero que não pegaram meu voto e jogou pra essa desgraça do Lula.  Mas que as urnas, né?  Colocou esse bandido aí.  Eu gastei do meu dinheiro quase 300 mil guarani pra ir votar no Bolsonaro.  E pouco adiantou.  Porque esse desgraçado Lula...  Essa raça imunda aí colocou ele como presidente com as urnas fraudadas.  Essa é a grande verdade.  Se o rapazinho aí não ganhasse, pode ter certeza.",86.16,132.26,"A imagem mostra uma pessoa vestindo um chapéu e uma camisa azul, com um fundo que parece ser uma pintura de um cavalo branco. Há um texto em português na imagem que diz: ""A vitória de bolos vai ser igual a vitória dele e do maduro, unas FRAUDADAS"". O logotipo do TikTok está presente na imagem, indicando que o conteúdo provavelmente foi compartilhado nessa plataforma. O contexto sugere que o vídeo pode ser uma crítica ou discussão sobre eleições ou políticos, com referências a ""bolos"" (provavelmente um termo coloquial para eleições ou candidatos) e ""maduro"" (provavelmente um nome de pessoa). O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'raiva']",16,large
SPEAKER_00," Pode ter certeza.  Que bolo já tem certeza que ele vai ganhar.  Sabe por quê?  As urnas fraudadas vai colocar esse maldito na prefeitura de São Paulo.  A menos que aconteça um milagre aí.  Porque vocês brasileiros estão dependendo de milagre.  Porque se for depender de vocês, já era.  Porque o povo não acordou até agora.",132.42,148.98,"A imagem mostra o logotipo do TikTok em um fundo preto. O logotipo é composto por uma nota musical em forma de ""t"" com cores azul e vermelho. Abaixo do logotipo, o texto ""TikTok"" está escrito em branco. A imagem parece ser uma tela de carregamento ou uma página inicial do aplicativo TikTok. O contexto sugere que a imagem está relacionada a uma rede social ou aplicativo de vídeo curto. O grau de confiança é 1.",1.0,raiva,média,"['raiva', 'feliz', 'raiva']",16,large
Unknown, E aí  E aí  E aí                           ,150.0,154.02,"A imagem mostra o logotipo do TikTok em um fundo preto. O logotipo é composto por uma nota musical em forma de ""t"" com cores azul e vermelho. Abaixo do logotipo, o texto ""TikTok"" está escrito em branco. A imagem parece ser uma tela de carregamento ou uma página inicial do aplicativo TikTok. O contexto sugere que a imagem está relacionada a uma rede social ou aplicativo de vídeo curto. O grau de confiança é 1.",1.0,neutro,média,"['neutro', 'neutro']",16,large
SPEAKER_01," Na internet inteira, trabalhadores fizeram simulações do empréstimo de Lula e relataram juros absurdos.  Juros esses que chegam até 100% ao ano.",0.0,7.78,"A imagem parece ser uma montagem de várias partes de diferentes contextos. No topo, há uma pessoa vestindo um terno, cobrindo o rosto com as mãos, em um ambiente que parece ser um estúdio de televisão, com um fundo azul e branco. Abaixo, há uma pessoa com cabelo curto, vestindo uma camiseta preta, em frente a um microfone, possivelmente em um estúdio de rádio ou podcast. No fundo, há uma imagem de pessoas em um ambiente que parece ser um estádio ou arena, possivelmente assistindo a um espetáculo ou evento. Há textos em português em cores amarela e verde, que parecem ser legendas ou subtítulos, mas não são legíveis em sua totalidade. O contexto sugere uma mistura de imagens de diferentes fontes, possivelmente de mídia social ou de um programa de televisão. O grau de confiança é 0.8.",0.8,triste,média,"['raiva', 'triste', 'triste']",164,large
SPEAKER_01," De um empréstimo que você faz do seu próprio dinheiro, que é o FGTS.  E Gleice Hoffmann teve coragem de dizer isso nas redes sociais.",7.96,15.24,"A imagem parece ser uma captura de tela de uma transmissão ao vivo, possivelmente de uma rede social ou um canal de TV. Há um homem em primeiro plano, vestindo uma camisa preta e falando em um microfone com um capuz roxo. No fundo, há uma imagem ampliada de uma mulher com cabelos loiros. Há texto em português na parte inferior da imagem, que parece ser uma transmissão ao vivo, com menções a ""JURO ALTO"" e ""TEVE CORAGEM"", além de um nome de usuário ""@hugolm170884"". O contexto sugere que pode ser uma transmissão de um programa de rádio ou podcast, com participação de um convidado. O grau de confiança é 0.9.",0.9,raiva,baixa,"['raiva', 'triste', 'neutro']",164,large
SPEAKER_00, Tentou o orçamento? O juros tá alto? Pega o empréstimo de Lula.,15.76,19.04,"A imagem parece ser uma captura de tela de uma transmissão ao vivo, possivelmente de uma rede social ou um canal de TV. Há um homem em primeiro plano, vestindo uma camisa preta e falando em um microfone com um capuz roxo. No fundo, há uma imagem ampliada de uma mulher com cabelos loiros. Há texto em português na parte inferior da imagem, que parece ser uma transmissão ao vivo, com menções a ""JURO ALTO"" e ""TEVE CORAGEM"", além de um nome de usuário ""@hugolm170884"". O contexto sugere que pode ser uma transmissão de um programa de rádio ou podcast, com participação de um convidado. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'raiva', 'neutro']",164,large
SPEAKER_01," E como essa postagem pegou tão mal, ela teve que apagar das redes sociais.  E o Partido Novo acionou o TCU pela propaganda que ela fez do governo.  E o Haddad entrou na mira da Câmara dos Deputados por causa desse empréstimo.",19.18,28.74,"A imagem mostra uma pessoa em frente a um fundo preto, com um microfone à frente. Há uma captura de tela de um site com o título ""OESTE"" e um texto em português que parece ser uma notícia ou artigo. O texto menciona ""Gleisi Hoffmann"", ""TCU"", ""presidente"", e ""suposta promoção pessoal"". Há também uma menção a ""Letícia Alves"" e uma data ""24 MAR 2022"". No canto inferior direito, há um logotipo do TikTok e um texto que parece ser um nome de usuário ""@hugolm170884"". O contexto sugere que pode ser uma postagem de vídeo no TikTok, possivelmente relacionada a uma notícia ou discussão sobre Gleisi Hoffmann e o TCU. O grau de confiança é 0.8.",0.8,triste,média,"['raiva', 'triste', 'triste']",164,large
SPEAKER_01," O deputado Kim Kataguiri pediu uma convocação de Haddad para explicar os juros tão altos desse empréstimo  e por que colocar o FGTS como garantia.  Enquanto isso, o pai dos pobres desfila no Japão com um tênis de 10 mil reais, equivalente a 7 salários mínimos.",28.74,41.34,"A imagem mostra duas pessoas, uma delas vestindo um terno e gravata, e a outra com um microfone em frente. Há textos em português e em inglês, incluindo ""COMO GARANTIA"", ""TikTok"" e um nome de usuário ""@hugolm170884"". O contexto sugere que pode ser uma gravação de um vídeo para a plataforma TikTok, possivelmente um podcast ou uma transmissão ao vivo. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'raiva', 'triste']",164,large
SPEAKER_01," E já já viaja pelo mundo turistando, gastando dinheiro público sem ter nenhum cargo no governo.",41.46,45.56,"A imagem parece ser uma montagem de três partes. Na parte superior, há uma foto de um grupo de homens em terno, em pé em frente a um avião, com um destaque para um par de sapatos em destaque. Na parte central, há um texto em português que menciona ""Zegna Secondesign Triple Stitch de couro"" e um preço de R$ 10.550. Na parte inferior, há uma figura de um homem falando em frente a um microfone, com uma legenda que diz ""DESFSFILA NO NO JAPÃO"" e um logotipo do TikTok. O contexto sugere que pode ser um vídeo de uma pessoa comentando sobre um evento ou produto, possivelmente relacionado a uma viagem ao Japão. O grau de confiança é 0.8.",0.8,triste,média,"['raiva', 'triste', 'triste']",164,large
